"","KO_id","fc","Clust1_z_score_mean","Clust2_z_score_mean","Clust1_zscore_median","Clust2_zscore_median","p.val","p.adj","cohen.d","Level1","Level2","Level3","EC_num"
"381","K01251",0.650915032449648,2.21943476878453e-05,3.40971502905983e-05,1.85359e-05,2.752465e-05,8.16330606812388e-06,4.33851186022368e-05,-0.331538521991188,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"
"382","K01252",0.509120023347651,2.4223688378453e-06,4.7579524017094e-06,2.822675e-07,7.887015e-07,0.0004454278909052,0.00154413756054044,-0.213854500172078,"Metabolism","Metabolism of terpenoids and polyketides","Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]","entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]"
"383","K01255",0.428040236122779,4.02317688701657e-06,9.39906239529915e-06,6.095425e-07,1.85952e-06,4.52492119157385e-06,2.58508810259969e-05,-0.284972515579696,"Metabolism","Metabolism of other amino acids","Glutathione metabolism [PATH:ko00480]","CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]"
"384","K01256",0.629667989622957,5.12765931823204e-06,8.14343336923077e-06,3.685315e-06,5.027835e-06,0.000649252792682406,0.00217056953474276,-0.295111026216934,"Metabolism","Metabolism of other amino acids","Glutathione metabolism [PATH:ko00480]","pepN; aminopeptidase N [EC:3.4.11.2]"
"385","K01270",0.77268435036665,6.99946921104972e-05,9.0586398025641e-05,6.70379e-05,8.37443e-05,8.19118520303333e-06,4.34880340374411e-05,-0.383844885401281,"Metabolism","Metabolism of other amino acids","Glutathione metabolism [PATH:ko00480]","pepD; dipeptidase D [EC:3.4.13.-]"
"386","K01424",0.807912054423422,6.54901204779005e-05,8.10609522649573e-05,6.629415e-05,7.899625e-05,1.69921483142253e-06,1.10095793901031e-05,-0.402741884662845,"Metabolism","Amino acid metabolism","Alanine, aspartate and glutamate metabolism [PATH:ko00250]","E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]"
"387","K01425",0.641286272648362,3.85365723756906e-05,6.00926201282051e-05,3.51939e-05,5.67855e-05,2.14741524203813e-13,4.88699650536557e-12,-0.600748646321567,"Metabolism","Amino acid metabolism","Alanine, aspartate and glutamate metabolism [PATH:ko00250]","glsA, GLS; glutaminase [EC:3.5.1.2]"
"388","K01433",0.630710910505868,1.28804501234807e-05,2.04221140128205e-05,1.0903e-05,1.646925e-05,1.09372990973692e-07,9.61202423865608e-07,-0.441648033368016,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]"
"389","K01438",0.533917511570719,4.59284958314917e-06,8.60217071666667e-06,2.74931e-06,3.83904e-06,0.000399053585814209,0.00140339790226104,-0.285302820197967,"Metabolism","Amino acid metabolism","Arginine biosynthesis [PATH:ko00220]","argE; acetylornithine deacetylase [EC:3.5.1.16]"
"390","K01439",1.35166834883392,2.45310965662983e-05,1.81487541581197e-05,1.970385e-05,1.265935e-05,3.26334062800928e-08,3.26769174884663e-07,0.366855301148443,"Metabolism","Amino acid metabolism","Lysine biosynthesis [PATH:ko00300]","dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]"
"391","K01442",1.37971587562705,8.24369675966851e-05,5.97492346452991e-05,7.72283e-05,5.69805e-05,1.29584209850892e-11,2.29719990896613e-10,0.620174194171649,"Metabolism","Lipid metabolism","Primary bile acid biosynthesis [PATH:ko00120]","cbh; choloylglycine hydrolase [EC:3.5.1.24]"
"392","K01451",0.512744825171335,1.33517354171271e-06,2.60397272905983e-06,8.723125e-07,1.102395e-06,0.0204272400347518,0.0419149105631109,-0.229478598290411,"Metabolism","Not included in regular maps","Global maps only","hipO; hippurate hydrolase [EC:3.5.1.32]"
"393","K01460",0.499812892239109,1.61658917632597e-06,3.23438871111111e-06,1.60628e-07,4.274915e-07,0.00421141635295466,0.0114555516930387,-0.214089495497615,"Metabolism","Metabolism of other amino acids","Glutathione metabolism [PATH:ko00480]","gsp; glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]"
"394","K01464",1.2616027527637,6.28274313121547e-06,4.97996942179487e-06,3.61118e-06,2.092815e-06,5.56591647439509e-06,3.10256653137502e-05,0.165354400434395,"Metabolism","Nucleotide metabolism","Pyrimidine metabolism [PATH:ko00240]","DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"
"395","K01465",1.15187258953227,4.93641819889503e-05,4.28555922222222e-05,4.689005e-05,3.653695e-05,8.03438731933596e-06,4.28483367624496e-05,0.229894380784594,"Metabolism","Nucleotide metabolism","Pyrimidine metabolism [PATH:ko00240]","URA4, pyrC; dihydroorotase [EC:3.5.2.3]"
"396","K01466",0.63139288257523,2.37305657983425e-06,3.75844683290598e-06,3.51895e-07,7.25989e-07,0.0102651617218481,0.0244030218659531,-0.147305718445199,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","allB; allantoinase [EC:3.5.2.5]"
"397","K01468",0.664496323896406,3.56257327679558e-05,5.36131374799145e-05,3.22674e-05,4.93245e-05,1.78732566602505e-08,1.91505801907042e-07,-0.498031058556285,"Metabolism","Amino acid metabolism","Histidine metabolism [PATH:ko00340]","hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]"
"398","K01469",0,0,1.17000457264957e-08,0,0,0.00528682899364855,0.0131075913314918,-0.0721148790655208,"Metabolism","Metabolism of other amino acids","Glutathione metabolism [PATH:ko00480]","OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9]"
"399","K01470",1.02827947489226,4.36398437486188e-06,4.24396721068376e-06,2.522895e-06,1.95291e-06,0.00227108666153411,0.0064940972346602,0.0175480589907271,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]"
"400","K01480",1.28369183085236,2.41691004972376e-05,1.88278057991453e-05,2.246755e-05,1.56913e-05,1.23725659299217e-10,1.88927480863369e-09,0.339156990991128,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","speB; agmatinase [EC:3.5.3.11]"
"401","K01483",0.64299951273399,1.99757449723757e-06,3.10665009487179e-06,1.610365e-07,4.029925e-07,0.00717277206190037,0.0174739811275019,-0.135762473255781,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","allA; ureidoglycolate lyase [EC:4.3.2.3]"
"402","K01484",0.508088091388188,1.31606198254144e-06,2.59022402777778e-06,7.725785e-08,3.517335e-07,0.000189829509176197,0.000712162386605162,-0.203135566176548,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","astB; succinylarginine dihydrolase [EC:3.5.3.23]"
"403","K01485",0.476563446145019,2.47908637403315e-06,5.20200698162393e-06,4.95176e-07,1.04916e-06,0.000894484316392037,0.00291033278366074,-0.257470956956575,"Metabolism","Nucleotide metabolism","Pyrimidine metabolism [PATH:ko00240]","codA; cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]"
"404","K01488",1.32722122214779,1.81971546243094e-05,1.37107170384615e-05,1.253375e-05,7.25298e-06,5.71772222651697e-09,6.72850474547816e-08,0.241067108787416,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","add, ADA; adenosine deaminase [EC:3.5.4.4]"
"405","K01491",0.863692408609032,8.34808767955801e-05,9.66557954700855e-05,8.39224e-05,9.899795e-05,3.17570354912058e-06,1.89555542046858e-05,-0.340862020061507,"Metabolism","Energy metabolism","Carbon fixation pathways in prokaryotes [PATH:ko00720]","folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]"
"406","K01495",0.739830254764683,6.6494236519337e-05,8.98776930128205e-05,6.600905e-05,9.325805e-05,2.35178265728733e-13,5.32276069365771e-12,-0.57622464830014,"Metabolism","Metabolism of cofactors and vitamins","Folate biosynthesis [PATH:ko00790]","GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]"
"407","K01496",1.00296743564828,1.2076164198895e-05,1.2040434982906e-05,6.26661e-06,4.722065e-06,0.00101277408500331,0.0032141862144496,0.00173906250394209,"Metabolism","Amino acid metabolism","Histidine metabolism [PATH:ko00340]","hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]"
"408","K01497",0.426227434789904,2.12911764861878e-06,4.99526185982906e-06,3.210595e-07,1.00634e-06,5.18082605421508e-06,2.91148326761026e-05,-0.287566897301376,"Metabolism","Metabolism of cofactors and vitamins","Riboflavin metabolism [PATH:ko00740]","ribA, RIB1; GTP cyclohydrolase II [EC:3.5.4.25]"
"409","K01499",0.953089445460286,5.60683705801105e-07,5.88280258974359e-07,0,0,3.5352590052377e-06,2.07865357202351e-05,-0.00677064793380029,"Metabolism","Energy metabolism","Methane metabolism [PATH:ko00680]","mch; methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]"
"410","K01507",1.02283460287562,1.00262972439227e-05,9.80246191880342e-06,7.059925e-06,5.47408e-06,0.00428315716292489,0.0116315454710462,0.0180857709289452,"Metabolism","Energy metabolism","Oxidative phosphorylation [PATH:ko00190]","ppa; inorganic pyrophosphatase [EC:3.6.1.1]"
"411","K01512",1.35852383016107,2.03023328977901e-05,1.49444068974359e-05,1.55554e-05,9.32898e-06,5.19198183175986e-08,4.91868829267984e-07,0.289395499832745,"Metabolism","Carbohydrate metabolism","Pyruvate metabolism [PATH:ko00620]","acyP; acylphosphatase [EC:3.6.1.7]"
"412","K01514",0,0,2.08793256410256e-08,0,0,0.0126979181699439,0.0269313227219273,-0.068054794387322,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","PRUNE, PPX1; exopolyphosphatase [EC:3.6.1.11]"
"413","K01515",1.53479242597141,4.10713925690608e-05,2.67602262521368e-05,3.4939e-05,2.12998e-05,9.12405355100287e-15,2.61714605502898e-13,0.514595783544039,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","nudF; ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-]"
"414","K01521",0.453080705902813,2.77979371160221e-06,6.1353168991453e-06,2.33383e-07,1.10292e-06,9.0539461130311e-06,4.75188366199174e-05,-0.251679624296256,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","cdh; CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]"
"415","K01523",1.49855000483632,1.03176719088398e-05,6.88510351709402e-06,6.240585e-06,3.446915e-06,7.39847366561207e-09,8.47694742740934e-08,0.307917671793377,"Metabolism","Amino acid metabolism","Histidine metabolism [PATH:ko00340]","hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]"
"416","K01525",0.374900135515746,2.16040635580111e-06,5.76261823119658e-06,3.65185e-07,1.066365e-06,9.43472994763272e-06,4.92047374352234e-05,-0.292916937424872,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","apaH; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]"
"417","K01560",1.9355511103325,2.77309146878453e-06,1.4327141525641e-06,1.220575e-06,4.88572e-07,1.62328948213984e-11,2.84713257154082e-10,0.360301453401492,"Metabolism","Xenobiotics biodegradation and metabolism","Chloroalkane and chloroalkene degradation [PATH:ko00625]","E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"418","K01568",0,0,9.15913303418803e-08,0,0,0.00222768397750173,0.00638103236412683,-0.0683657888065622,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","PDC, pdc; pyruvate decarboxylase [EC:4.1.1.1]"
"419","K01571",1.38950869942786,3.31332891243094e-05,2.38453268683761e-05,3.10508e-05,2.05662e-05,4.14850265218932e-13,9.06634402373968e-12,0.468119490590591,"Metabolism","Carbohydrate metabolism","Pyruvate metabolism [PATH:ko00620]","oadA; oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2]"
"420","K01573",0.710678132468708,1.4342074770442e-05,2.01808302735043e-05,1.06457e-05,1.51434e-05,0.0195979497614659,0.0403737314163267,-0.288831019169739,"Metabolism","Carbohydrate metabolism","Pyruvate metabolism [PATH:ko00620]","oadG; oxaloacetate decarboxylase (Na+ extruding) subunit gamma"
"421","K01576",0.0769467446089425,1.75487743093923e-08,2.2806389534188e-07,0,0,0.00813749710396444,0.0196045096459173,-0.17121327188075,"Metabolism","Xenobiotics biodegradation and metabolism","Aminobenzoate degradation [PATH:ko00627]","mdlC; benzoylformate decarboxylase [EC:4.1.1.7]"
"422","K01579",0.800128892812938,7.35634022099448e-05,9.19394398461538e-05,7.37883e-05,9.75367e-05,2.26415594276083e-08,2.36164043474081e-07,-0.431763793359218,"Metabolism","Metabolism of other amino acids","beta-Alanine metabolism [PATH:ko00410]","panD; aspartate 1-decarboxylase [EC:4.1.1.11]"
"423","K01580",0.649991714895009,3.28504093627072e-05,5.05397355226496e-05,3.13738e-05,5.03798e-05,3.15917669242678e-10,4.57858923791888e-09,-0.523734354424829,"Metabolism","Carbohydrate metabolism","Butanoate metabolism [PATH:ko00650]","E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]"
"424","K01582",0.207139223255301,3.29739748895028e-07,1.59187498974359e-06,0,0,1.51278555949174e-05,7.39474645382324e-05,-0.203872214644149,"Metabolism","Amino acid metabolism","Lysine degradation [PATH:ko00310]","E4.1.1.18, ldcC, cadA; lysine decarboxylase [EC:4.1.1.18]"
"425","K01585",0.558103492989906,8.05300323508287e-06,1.44292292311966e-05,4.374825e-06,6.015035e-06,0.00427930227015518,0.0116248984063637,-0.268600616259534,"Metabolism","Amino acid metabolism","Arginine and proline metabolism [PATH:ko00330]","speA; arginine decarboxylase [EC:4.1.1.19]"
"426","K01588",0.865966926750118,9.21364776519337e-05,0.00010639722465812,9.21288e-05,0.000109733,1.16058223604673e-05,5.86395709601349e-05,-0.306407264841379,"Metabolism","Nucleotide metabolism","Purine metabolism [PATH:ko00230]","purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]"
"427","K01596",1.94866704934146,2.14159797624309e-06,1.0990066142735e-06,3.1282e-07,0,1.67941685786888e-09,2.15764582626047e-08,0.302308864130744,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]"
"428","K01599",0.685079866227062,1.9081787218232e-05,2.78533761666667e-05,1.51201e-05,2.33423e-05,2.51287873041955e-05,0.000115777418806447,-0.382699289959319,"Metabolism","Metabolism of cofactors and vitamins","Porphyrin metabolism [PATH:ko00860]","hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]"
"429","K01608",0.597634242026627,1.76627095281768e-06,2.95543800641026e-06,1.256515e-07,3.9955e-07,0.00230321748689699,0.00657686818501763,-0.166027746235039,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","gcl; tartronate-semialdehyde synthase [EC:4.1.1.47]"
"430","K01610",0.821438223579958,7.10349948066298e-05,8.64763688461538e-05,6.82833e-05,8.527335e-05,1.98846994916364e-06,1.26456891840191e-05,-0.384844540616659,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]"
"431","K01611",0.448344633018881,4.03664658950276e-06,9.00344576965812e-06,1.247815e-06,2.65589e-06,2.62023090829334e-06,1.59629259095954e-05,-0.320714433132279,"Metabolism","Amino acid metabolism","Cysteine and methionine metabolism [PATH:ko00270]","speD, AMD1; S-adenosylmethionine decarboxylase [EC:4.1.1.50]"
"432","K01613",0.766525367135066,4.61597627762431e-05,6.02194849059829e-05,4.42493e-05,5.70641e-05,5.8616680262117e-07,4.21805222687586e-06,-0.414788264100035,"Metabolism","Lipid metabolism","Glycerophospholipid metabolism [PATH:ko00564]","psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]"
"433","K01621",1.83108435853969,2.09490144254144e-06,1.14407696880342e-06,1.4253e-06,7.3221e-07,1.54050452158187e-10,2.31383779141597e-09,0.570038254377647,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22]"
"434","K01622",1.04902668429666,7.58290401104972e-07,7.22851394017094e-07,0,0,7.6883976088026e-06,4.12963931380483e-05,0.00758495209012685,"Metabolism","Carbohydrate metabolism","Glycolysis / Gluconeogenesis [PATH:ko00010]","K01622; fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11]"
"435","K01625",1.32444575761046,2.60010985e-05,1.96316824230769e-05,2.39711e-05,1.50631e-05,1.49308422797498e-07,1.25604570339117e-06,0.346190615669266,"Metabolism","Carbohydrate metabolism","Pentose phosphate pathway [PATH:ko00030]","eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]"
"436","K01627",0.647187199329169,1.12285660052486e-05,1.73497961901709e-05,8.90635e-06,1.212775e-05,1.11721837560389e-05,5.66564825099063e-05,-0.33505740377893,"Metabolism","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis [PATH:ko00540]","kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]"
"437","K01630",0.287401854420473,1.65423431850829e-06,5.75582339871795e-06,2.04611e-07,9.16179e-07,3.70441931573828e-08,3.66932949248369e-07,-0.315048295519668,"Metabolism","Carbohydrate metabolism","Ascorbate and aldarate metabolism [PATH:ko00053]","garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20]"
"438","K01633",0.610182336854182,1.50509579005525e-05,2.46663283931624e-05,1.22661e-05,1.986485e-05,5.34371152544457e-10,7.54605143789702e-09,-0.485168440116026,"Metabolism","Metabolism of cofactors and vitamins","Folate biosynthesis [PATH:ko00790]","folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]"
"439","K01637",0.375105595007092,2.82988606436464e-06,7.54423848119658e-06,3.28936e-07,1.532815e-06,1.12969822748362e-07,9.89653982740425e-07,-0.309776207523853,"Metabolism","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism [PATH:ko00630]","E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]"
"440","K01638",0.552249897957072,4.23975820138122e-06,7.67724578504274e-06,3.971855e-07,1.448595e-06,0.000617112675993598,0.00207741149811863,-0.193785941762049,"Metabolism","Carbohydrate metabolism","Pyruvate metabolism [PATH:ko00620]","aceB, glcB; malate synthase [EC:2.3.3.9]"
"441","K01639",0.970215616623969,2.73679014254144e-05,2.82080611324786e-05,2.613145e-05,2.172955e-05,0.0112211701119242,0.0263496550013091,-0.0305986107279298,"Metabolism","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]"
"442","K01641",1.06087836568432,1.64534941160221e-06,1.5509312517094e-06,2.909475e-07,1.24836e-07,0.00196104742240597,0.00587389875144879,0.0153608364468234,"Metabolism","Carbohydrate metabolism","Butanoate metabolism [PATH:ko00650]","HMGCS; hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]"
"443","K01647",1.29513199429867,9.60786049723757e-05,7.41844116239316e-05,8.961235e-05,7.13776e-05,9.88202137212202e-09,1.10467359343843e-07,0.568918335726657,"Metabolism","Carbohydrate metabolism","Citrate cycle (TCA cycle) [PATH:ko00020]","CS, gltA; citrate synthase [EC:2.3.3.1]"
"444","K01652",1.13731131190038,7.21313365469613e-05,6.34226845299145e-05,6.592415e-05,5.106985e-05,4.40271180928503e-06,2.53045991162957e-05,0.183588218396018,"Metabolism","Carbohydrate metabolism","Butanoate metabolism [PATH:ko00650]","E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
